Filename,Predictions,Values
NO_crack/097-175.jpg,crack,0.85916543
NO_crack/097-180.jpg,crack,0.9998517
NO_crack/097-181.jpg,NO_crack,0.42002797
NO_crack/097-205.jpg,NO_crack,0.2479532
NO_crack/097-213.jpg,NO_crack,0.001882115
NO_crack/097-216.jpg,NO_crack,0.42519346
NO_crack/097-219.jpg,crack,0.99999404
NO_crack/097-53.jpg,crack,0.98690724
NO_crack/097-7.jpg,NO_crack,0.10009069
NO_crack/097-96.jpg,NO_crack,0.101756275
NO_crack/098-121.jpg,NO_crack,0.3248845
NO_crack/098-131.jpg,crack,1.0
NO_crack/098-169.jpg,NO_crack,0.34147617
NO_crack/098-173.jpg,NO_crack,0.25396067
NO_crack/098-179.jpg,NO_crack,0.4056795
NO_crack/098-200.jpg,crack,0.99999976
NO_crack/098-218.jpg,NO_crack,0.12640965
NO_crack/098-27.jpg,NO_crack,0.086769864
NO_crack/098-40.jpg,NO_crack,0.01625624
NO_crack/099-123.jpg,crack,1.0
NO_crack/099-136.jpg,NO_crack,0.33046278
NO_crack/099-144.jpg,NO_crack,0.40784773
NO_crack/099-159.jpg,NO_crack,0.3976975
NO_crack/099-17.jpg,NO_crack,0.4163014
NO_crack/099-179.jpg,crack,1.0
NO_crack/099-182.jpg,NO_crack,0.046280745
NO_crack/099-195.jpg,crack,0.9980671
NO_crack/099-203.jpg,NO_crack,0.49909696
NO_crack/099-210.jpg,crack,1.0
NO_crack/099-217.jpg,NO_crack,0.1017135
NO_crack/099-223.jpg,NO_crack,0.19106546
NO_crack/099-24.jpg,NO_crack,0.40931413
NO_crack/100-116.jpg,NO_crack,0.1924674
NO_crack/100-125.jpg,crack,0.8841245
NO_crack/100-146.jpg,NO_crack,0.36748546
NO_crack/100-195.jpg,NO_crack,0.40809146
NO_crack/100-197.jpg,NO_crack,0.017567918
NO_crack/100-206.jpg,crack,1.0
NO_crack/100-22.jpg,NO_crack,0.41756165
NO_crack/100-52.jpg,NO_crack,0.026800985
NO_crack/100-85.jpg,NO_crack,0.38569704
NO_crack/101-147.jpg,crack,0.80023825
NO_crack/101-166.jpg,crack,0.999992
NO_crack/101-178.jpg,crack,0.9998839
NO_crack/101-191.jpg,NO_crack,0.058463763
NO_crack/101-212.jpg,NO_crack,0.36151996
NO_crack/101-215.jpg,NO_crack,0.28260335
NO_crack/101-223.jpg,NO_crack,0.13098094
NO_crack/101-224.jpg,NO_crack,0.14025748
NO_crack/101-25.jpg,crack,1.0
NO_crack/101-42.jpg,NO_crack,0.2146981
NO_crack/101-74.jpg,NO_crack,0.181024
NO_crack/101-75.jpg,NO_crack,0.0136746
NO_crack/101-77.jpg,NO_crack,0.073651105
NO_crack/102-131.jpg,crack,1.0
NO_crack/102-158.jpg,NO_crack,0.39242667
NO_crack/102-176.jpg,NO_crack,0.21796145
NO_crack/102-185.jpg,NO_crack,0.19329084
NO_crack/102-196.jpg,NO_crack,0.109876655
NO_crack/102-212.jpg,NO_crack,0.19798319
NO_crack/102-218.jpg,NO_crack,0.42034116
NO_crack/102-227.jpg,crack,0.82877165
NO_crack/102-31.jpg,NO_crack,0.08240848
NO_crack/102-75.jpg,NO_crack,0.4063925
NO_crack/103-126.jpg,crack,1.0
NO_crack/103-132.jpg,crack,0.9999999
NO_crack/103-189.jpg,crack,0.73450506
NO_crack/103-205.jpg,NO_crack,0.11336803
NO_crack/103-211.jpg,NO_crack,0.49141896
NO_crack/103-213.jpg,crack,0.8025242
NO_crack/103-229.jpg,crack,0.9999999
NO_crack/103-32.jpg,NO_crack,0.3480792
NO_crack/103-51.jpg,crack,0.9999049
NO_crack/103-91.jpg,NO_crack,0.20034803
NO_crack/104-137.jpg,NO_crack,0.34104484
NO_crack/104-175.jpg,crack,0.99874425
NO_crack/104-183.jpg,NO_crack,0.40021917
NO_crack/104-209.jpg,crack,0.90635186
NO_crack/104-211.jpg,crack,0.76071465
NO_crack/104-32.jpg,crack,1.0
NO_crack/104-38.jpg,NO_crack,0.3858401
NO_crack/104-44.jpg,NO_crack,0.25412416
NO_crack/104-49.jpg,NO_crack,0.03782376
NO_crack/104-54.jpg,crack,0.9168832
NO_crack/104-64.jpg,crack,0.95927036
NO_crack/104-87.jpg,NO_crack,0.040929586
NO_crack/7001-102.jpg,NO_crack,0.06594113
NO_crack/7001-145.jpg,NO_crack,0.22076324
NO_crack/7001-200.jpg,NO_crack,0.18243204
NO_crack/7001-244.jpg,crack,0.6386387
NO_crack/7001-247.jpg,crack,0.8697609
NO_crack/7001-44.jpg,NO_crack,0.5496376
NO_crack/7001-5.jpg,crack,1.0
NO_crack/7001-52.jpg,crack,0.9998542
NO_crack/7001-76.jpg,NO_crack,0.043108568
NO_crack/7001-95.jpg,crack,0.7840816
NO_crack/7002-146.jpg,NO_crack,0.10387444
NO_crack/7002-175.jpg,NO_crack,0.58450234
NO_crack/7002-180.jpg,NO_crack,0.37055966
NO_crack/7002-198.jpg,NO_crack,0.37893307
NO_crack/7002-204.jpg,NO_crack,0.26978776
NO_crack/7002-211.jpg,NO_crack,0.37520593
NO_crack/7002-232.jpg,NO_crack,0.11135242
NO_crack/7002-235.jpg,NO_crack,0.08390624
NO_crack/7002-60.jpg,crack,1.0
NO_crack/7002-87.jpg,NO_crack,0.24914265
NO_crack/7002-96.jpg,NO_crack,0.19028327
NO_crack/7002-97.jpg,crack,0.8847798
NO_crack/7003-13.jpg,NO_crack,0.09550332
NO_crack/7003-133.jpg,crack,0.6209631
NO_crack/7003-168.jpg,NO_crack,0.2498586
NO_crack/7003-19.jpg,crack,0.99999535
NO_crack/7003-232.jpg,NO_crack,0.3141424
NO_crack/7003-246.jpg,NO_crack,0.14408797
NO_crack/7003-249.jpg,crack,0.84114426
NO_crack/7003-71.jpg,NO_crack,0.37374854
NO_crack/7003-74.jpg,NO_crack,0.35630137
NO_crack/7003-85.jpg,NO_crack,0.11905356
NO_crack/7003-91.jpg,crack,1.0
NO_crack/7004-12.jpg,NO_crack,0.3024249
NO_crack/7004-134.jpg,crack,0.9263572
NO_crack/7004-158.jpg,NO_crack,0.33958253
NO_crack/7004-165.jpg,NO_crack,0.00018083313
NO_crack/7004-184.jpg,crack,1.0
NO_crack/7004-195.jpg,NO_crack,0.027993277
NO_crack/7004-227.jpg,NO_crack,0.40686724
NO_crack/7004-232.jpg,crack,0.9998221
NO_crack/7004-30.jpg,NO_crack,0.39264703
NO_crack/7004-86.jpg,NO_crack,0.4606653
NO_crack/7004-94.jpg,NO_crack,0.01576481
NO_crack/7004-96.jpg,NO_crack,0.020514335
NO_crack/7004-99.jpg,NO_crack,0.59005386
NO_crack/7005-130.jpg,NO_crack,0.2174093
NO_crack/7005-151.jpg,crack,0.9101111
NO_crack/7005-17.jpg,crack,1.0
NO_crack/7005-194.jpg,NO_crack,0.16557921
NO_crack/7005-207.jpg,NO_crack,0.22636664
NO_crack/7005-228.jpg,NO_crack,0.1277535
NO_crack/7005-240.jpg,NO_crack,0.1681796
NO_crack/7005-29.jpg,NO_crack,0.30470973
NO_crack/7005-33.jpg,crack,1.0
NO_crack/7005-4.jpg,NO_crack,0.08334956
NO_crack/7005-57.jpg,NO_crack,0.29409668
NO_crack/7005-83.jpg,crack,0.99183285
NO_crack/7006-112.jpg,NO_crack,0.5496013
NO_crack/7006-157.jpg,crack,0.8738055
NO_crack/7006-163.jpg,NO_crack,0.36947203
NO_crack/7006-174.jpg,crack,1.0
NO_crack/7006-180.jpg,NO_crack,0.3989543
NO_crack/7006-204.jpg,crack,0.99703085
NO_crack/7006-218.jpg,NO_crack,0.07433541
NO_crack/7006-222.jpg,NO_crack,0.39226902
NO_crack/7006-33.jpg,crack,1.0
NO_crack/7006-4.jpg,NO_crack,0.40285423
NO_crack/7006-46.jpg,crack,0.9999932
NO_crack/7006-61.jpg,crack,0.9967495
NO_crack/7007-100.jpg,crack,0.9999982
NO_crack/7007-212.jpg,crack,0.99855417
NO_crack/7007-242.jpg,NO_crack,0.0725168
NO_crack/7007-25.jpg,crack,0.9767587
NO_crack/7007-3.jpg,NO_crack,0.059456885
NO_crack/7007-52.jpg,NO_crack,0.3359418
NO_crack/7007-57.jpg,NO_crack,0.33204642
NO_crack/7007-8.jpg,NO_crack,0.5555857
NO_crack/7007-93.jpg,NO_crack,0.40803924
NO_crack/7008-105.jpg,NO_crack,0.22652318
NO_crack/7008-141.jpg,NO_crack,0.20777628
NO_crack/7008-173.jpg,NO_crack,0.45123366
NO_crack/7008-191.jpg,crack,0.9982711
NO_crack/7008-195.jpg,NO_crack,0.039039005
NO_crack/7008-2.jpg,crack,1.0
NO_crack/7008-202.jpg,NO_crack,0.36908728
NO_crack/7008-238.jpg,NO_crack,0.36718073
NO_crack/7008-242.jpg,NO_crack,0.03328397
NO_crack/7008-252.jpg,NO_crack,0.5508195
NO_crack/7008-37.jpg,crack,1.0
NO_crack/7008-51.jpg,NO_crack,0.30892193
NO_crack/7008-77.jpg,NO_crack,0.35828498
NO_crack/7008-8.jpg,NO_crack,0.1200995
NO_crack/7008-87.jpg,NO_crack,0.43512455
NO_crack/7009-175.jpg,NO_crack,0.1399538
NO_crack/7009-205.jpg,crack,1.0
NO_crack/7009-216.jpg,NO_crack,0.18515576
NO_crack/7009-245.jpg,NO_crack,0.34457037
NO_crack/7009-31.jpg,NO_crack,0.4910971
NO_crack/7009-34.jpg,NO_crack,0.38887137
NO_crack/7009-45.jpg,NO_crack,0.57454896
NO_crack/7009-76.jpg,NO_crack,0.07968667
NO_crack/7009-77.jpg,NO_crack,0.55309516
NO_crack/7009-89.jpg,crack,1.0
NO_crack/7010-185.jpg,NO_crack,0.07095723
NO_crack/7010-204.jpg,NO_crack,0.28942782
NO_crack/7010-208.jpg,NO_crack,0.36287373
NO_crack/7010-35.jpg,NO_crack,0.3134593
NO_crack/7010-39.jpg,NO_crack,0.3659916
NO_crack/7010-66.jpg,crack,0.9989747
NO_crack/7010-70.jpg,crack,0.999897
NO_crack/7010-83.jpg,NO_crack,0.40922192
NO_crack/7010-88.jpg,NO_crack,0.4273031
NO_crack/7011-101.jpg,NO_crack,0.401011
NO_crack/7011-109.jpg,NO_crack,0.52444005
NO_crack/7011-126.jpg,NO_crack,0.40459612
NO_crack/7011-179.jpg,NO_crack,0.44367746
NO_crack/7011-200.jpg,NO_crack,0.27233994
NO_crack/7011-224.jpg,crack,1.0
NO_crack/7011-225.jpg,NO_crack,0.3526546
NO_crack/7011-227.jpg,NO_crack,0.40664908
NO_crack/7011-35.jpg,NO_crack,0.495173
NO_crack/7012-163.jpg,NO_crack,0.25680864
NO_crack/7012-18.jpg,crack,1.0
NO_crack/7012-200.jpg,NO_crack,0.53713924
NO_crack/7012-221.jpg,crack,1.0
NO_crack/7012-234.jpg,NO_crack,0.041729134
NO_crack/7012-3.jpg,crack,0.99997485
NO_crack/7012-52.jpg,NO_crack,0.08420829
NO_crack/7012-53.jpg,crack,0.68858546
NO_crack/7012-65.jpg,NO_crack,0.56881744
NO_crack/7012-82.jpg,crack,1.0
NO_crack/7012-83.jpg,NO_crack,0.50806636
NO_crack/7013-103.jpg,NO_crack,0.35789043
NO_crack/7013-118.jpg,NO_crack,0.35332885
NO_crack/7013-120.jpg,NO_crack,0.050394382
NO_crack/7013-121.jpg,NO_crack,0.36791372
NO_crack/7013-144.jpg,NO_crack,0.25502184
NO_crack/7013-152.jpg,NO_crack,0.13119294
NO_crack/7013-170.jpg,NO_crack,0.28195414
NO_crack/7013-186.jpg,NO_crack,0.012733002
NO_crack/7013-20.jpg,NO_crack,0.34893554
NO_crack/7013-216.jpg,NO_crack,0.020497398
NO_crack/7013-241.jpg,crack,0.9999907
NO_crack/7013-33.jpg,NO_crack,0.13247803
NO_crack/7013-66.jpg,NO_crack,0.06213943
NO_crack/7013-89.jpg,NO_crack,0.2046867
NO_crack/7014-10.jpg,NO_crack,0.05831603
NO_crack/7014-100.jpg,NO_crack,0.3950552
NO_crack/7014-101.jpg,crack,0.9999999
NO_crack/7014-115.jpg,NO_crack,0.3491219
NO_crack/7014-12.jpg,NO_crack,0.07671156
NO_crack/7014-125.jpg,NO_crack,0.029977668
NO_crack/7014-15.jpg,NO_crack,5.251079e-07
NO_crack/7014-158.jpg,NO_crack,0.27811998
NO_crack/7014-219.jpg,NO_crack,0.13500062
NO_crack/7014-224.jpg,NO_crack,0.025834007
NO_crack/7014-23.jpg,NO_crack,0.025672799
NO_crack/7014-230.jpg,NO_crack,0.016782815
NO_crack/7014-24.jpg,crack,0.9958644
NO_crack/7014-248.jpg,NO_crack,0.16542263
NO_crack/7014-80.jpg,NO_crack,0.2255149
NO_crack/7014-95.jpg,crack,0.97789943
NO_crack/7015-107.jpg,NO_crack,0.38963205
NO_crack/7015-109.jpg,NO_crack,0.34219873
NO_crack/7015-110.jpg,NO_crack,0.19219185
NO_crack/7015-127.jpg,NO_crack,0.06313804
NO_crack/7015-128.jpg,crack,0.73498094
NO_crack/7015-13.jpg,NO_crack,0.0618612
NO_crack/7015-130.jpg,NO_crack,0.39917406
NO_crack/7015-154.jpg,NO_crack,0.36555964
NO_crack/7015-16.jpg,crack,0.8261203
NO_crack/7015-165.jpg,NO_crack,0.09746227
NO_crack/7015-166.jpg,NO_crack,0.40720847
NO_crack/7015-18.jpg,NO_crack,0.39760837
NO_crack/7015-185.jpg,crack,1.0
NO_crack/7015-20.jpg,NO_crack,0.37662867
NO_crack/7015-216.jpg,NO_crack,0.4125111
NO_crack/7015-237.jpg,NO_crack,0.55202776
NO_crack/7015-64.jpg,NO_crack,0.34223756
NO_crack/7015-8.jpg,NO_crack,0.1227845
NO_crack/7016-138.jpg,NO_crack,0.33715203
NO_crack/7016-139.jpg,crack,0.9999925
NO_crack/7016-143.jpg,crack,1.0
NO_crack/7016-16.jpg,NO_crack,0.10673639
NO_crack/7016-187.jpg,NO_crack,0.38453135
NO_crack/7016-19.jpg,crack,0.6316178
NO_crack/7016-205.jpg,crack,0.9999937
NO_crack/7016-226.jpg,NO_crack,0.17603673
NO_crack/7016-54.jpg,crack,0.97694427
NO_crack/7016-64.jpg,NO_crack,0.22108023
NO_crack/7016-66.jpg,crack,0.9545444
NO_crack/7016-91.jpg,NO_crack,0.14663507
NO_crack/7016-92.jpg,crack,0.99992764
NO_crack/7017-107.jpg,NO_crack,0.5534555
NO_crack/7017-114.jpg,crack,0.9699108
NO_crack/7017-115.jpg,crack,0.9595036
NO_crack/7017-123.jpg,NO_crack,0.389233
NO_crack/7017-211.jpg,NO_crack,0.1819616
NO_crack/7017-248.jpg,NO_crack,0.053096388
NO_crack/7017-37.jpg,NO_crack,0.17911787
NO_crack/7017-67.jpg,NO_crack,0.07208228
NO_crack/7017-85.jpg,NO_crack,0.103418276
NO_crack/7017-97.jpg,NO_crack,0.34715638
NO_crack/7018-186.jpg,NO_crack,0.31634188
NO_crack/7018-188.jpg,crack,0.90029454
NO_crack/7018-195.jpg,NO_crack,0.48006046
NO_crack/7018-211.jpg,crack,0.9872092
NO_crack/7018-250.jpg,crack,0.9195275
NO_crack/7018-36.jpg,NO_crack,0.27201718
NO_crack/7018-63.jpg,NO_crack,0.15491267
NO_crack/7018-91.jpg,NO_crack,0.017154217
NO_crack/7019-101.jpg,NO_crack,0.38330805
NO_crack/7019-12.jpg,NO_crack,0.39709875
NO_crack/7019-123.jpg,crack,0.9892139
NO_crack/7019-124.jpg,crack,1.0
NO_crack/7019-160.jpg,NO_crack,0.44362527
NO_crack/7019-181.jpg,NO_crack,0.3603554
NO_crack/7019-193.jpg,crack,1.0
NO_crack/7019-195.jpg,NO_crack,0.37589055
NO_crack/7019-204.jpg,NO_crack,0.08936956
NO_crack/7019-219.jpg,NO_crack,0.39593303
NO_crack/7019-252.jpg,crack,0.9999391
NO_crack/7019-56.jpg,crack,1.0
NO_crack/7019-76.jpg,crack,1.0
NO_crack/7019-78.jpg,NO_crack,0.07440755
NO_crack/7020-10.jpg,NO_crack,0.13549882
NO_crack/7020-108.jpg,NO_crack,0.27384496
NO_crack/7020-116.jpg,crack,0.9798625
NO_crack/7020-135.jpg,crack,0.88132
NO_crack/7020-163.jpg,NO_crack,0.40593144
NO_crack/7020-176.jpg,NO_crack,0.07219259
NO_crack/7020-187.jpg,NO_crack,0.15424924
NO_crack/7020-207.jpg,NO_crack,0.27286094
NO_crack/7020-227.jpg,NO_crack,0.43947577
NO_crack/7020-41.jpg,NO_crack,0.020135157
NO_crack/7020-66.jpg,NO_crack,0.08987051
NO_crack/7020-87.jpg,NO_crack,0.38944075
NO_crack/7021-103.jpg,NO_crack,0.4014651
NO_crack/7021-108.jpg,NO_crack,0.085204646
NO_crack/7021-136.jpg,NO_crack,0.11950908
NO_crack/7021-16.jpg,crack,0.8245598
NO_crack/7021-193.jpg,crack,1.0
NO_crack/7021-251.jpg,NO_crack,0.14905441
NO_crack/7022-1.jpg,crack,0.9544672
NO_crack/7022-103.jpg,NO_crack,0.04232613
NO_crack/7022-114.jpg,NO_crack,0.53372765
NO_crack/7022-142.jpg,crack,1.0
NO_crack/7022-143.jpg,NO_crack,0.26837668
NO_crack/7022-154.jpg,crack,0.9999685
NO_crack/7022-213.jpg,NO_crack,0.08658637
NO_crack/7022-227.jpg,NO_crack,0.3933808
NO_crack/7022-243.jpg,NO_crack,0.10805653
NO_crack/7022-244.jpg,crack,1.0
NO_crack/7022-63.jpg,crack,1.0
NO_crack/7023-1.jpg,crack,0.81226593
NO_crack/7023-107.jpg,crack,0.99999857
NO_crack/7023-173.jpg,crack,1.0
NO_crack/7023-19.jpg,NO_crack,0.32196438
NO_crack/7023-215.jpg,crack,0.84491736
NO_crack/7023-228.jpg,NO_crack,0.10996914
NO_crack/7023-34.jpg,NO_crack,0.40812415
NO_crack/7023-48.jpg,NO_crack,0.09541548
NO_crack/7023-79.jpg,NO_crack,0.41975057
NO_crack/7023-8.jpg,crack,1.0
NO_crack/7024-104.jpg,crack,0.9999399
NO_crack/7024-116.jpg,NO_crack,0.07114676
NO_crack/7024-120.jpg,NO_crack,0.39236283
NO_crack/7024-132.jpg,NO_crack,0.2950556
NO_crack/7024-151.jpg,crack,0.9977452
NO_crack/7024-227.jpg,crack,0.99925965
NO_crack/7024-246.jpg,NO_crack,0.10558726
NO_crack/7024-71.jpg,NO_crack,0.3488882
NO_crack/7024-72.jpg,crack,1.0
NO_crack/7024-81.jpg,NO_crack,0.016900899
NO_crack/7024-84.jpg,NO_crack,0.44825962
NO_crack/7025-11.jpg,NO_crack,0.015153428
NO_crack/7025-121.jpg,NO_crack,0.40481177
NO_crack/7025-127.jpg,crack,0.999998
NO_crack/7025-132.jpg,crack,1.0
NO_crack/7025-167.jpg,NO_crack,0.008081509
NO_crack/7025-19.jpg,crack,0.8300718
NO_crack/7025-200.jpg,crack,1.0
NO_crack/7025-226.jpg,crack,1.0
NO_crack/7025-234.jpg,NO_crack,0.3670477
NO_crack/7025-238.jpg,NO_crack,0.2694815
NO_crack/7025-243.jpg,crack,1.0
NO_crack/7025-25.jpg,NO_crack,0.1441258
NO_crack/7025-26.jpg,crack,1.0
NO_crack/7025-27.jpg,NO_crack,0.12864171
NO_crack/7025-36.jpg,NO_crack,0.27496362
NO_crack/7025-49.jpg,crack,1.0
NO_crack/7025-5.jpg,NO_crack,0.17144579
NO_crack/7025-58.jpg,NO_crack,0.16702937
NO_crack/7025-8.jpg,NO_crack,0.050184365
NO_crack/7026-124.jpg,NO_crack,0.13914679
NO_crack/7026-129.jpg,NO_crack,0.048322525
NO_crack/7026-15.jpg,crack,1.0
NO_crack/7026-155.jpg,crack,0.9767011
NO_crack/7026-175.jpg,NO_crack,0.12925538
NO_crack/7026-200.jpg,NO_crack,0.33886412
NO_crack/7026-210.jpg,NO_crack,0.18144366
NO_crack/7026-216.jpg,crack,1.0
NO_crack/7026-249.jpg,NO_crack,0.3913065
NO_crack/7026-81.jpg,NO_crack,0.045715272
NO_crack/7026-83.jpg,crack,0.99915767
NO_crack/7027-13.jpg,NO_crack,0.020985818
NO_crack/7027-144.jpg,crack,0.78609693
NO_crack/7027-145.jpg,NO_crack,0.3432866
NO_crack/7027-171.jpg,crack,1.0
NO_crack/7027-176.jpg,NO_crack,0.018675698
NO_crack/7027-185.jpg,NO_crack,0.3473635
NO_crack/7027-196.jpg,crack,0.6520607
NO_crack/7027-204.jpg,crack,1.0
NO_crack/7027-222.jpg,crack,0.86634696
NO_crack/7027-227.jpg,NO_crack,0.27200636
NO_crack/7027-230.jpg,crack,1.0
NO_crack/7027-27.jpg,NO_crack,0.35872066
NO_crack/7028-100.jpg,NO_crack,0.062283922
NO_crack/7028-132.jpg,crack,1.0
NO_crack/7028-136.jpg,NO_crack,0.347786
NO_crack/7028-138.jpg,crack,0.95172524
NO_crack/7028-141.jpg,crack,0.9999424
NO_crack/7028-163.jpg,NO_crack,0.38557684
NO_crack/7028-170.jpg,NO_crack,0.17080888
NO_crack/7028-175.jpg,NO_crack,0.38717547
NO_crack/7028-227.jpg,NO_crack,0.3910279
NO_crack/7028-232.jpg,crack,1.0
NO_crack/7028-240.jpg,NO_crack,0.22845893
NO_crack/7028-241.jpg,NO_crack,0.24486135
NO_crack/7028-92.jpg,crack,0.98987
NO_crack/7029-112.jpg,NO_crack,0.36166376
NO_crack/7029-115.jpg,crack,0.6425269
NO_crack/7029-119.jpg,NO_crack,0.42667592
NO_crack/7029-127.jpg,NO_crack,0.5467289
NO_crack/7029-152.jpg,NO_crack,0.18982671
NO_crack/7029-190.jpg,NO_crack,0.41505474
NO_crack/7029-211.jpg,crack,0.8489527
NO_crack/7029-236.jpg,crack,0.9950558
NO_crack/7029-251.jpg,crack,1.0
NO_crack/7029-31.jpg,crack,0.99910164
NO_crack/7029-51.jpg,NO_crack,0.026314765
NO_crack/7029-58.jpg,NO_crack,0.021571329
NO_crack/7030-103.jpg,crack,0.9999999
NO_crack/7030-123.jpg,NO_crack,0.30916756
NO_crack/7030-131.jpg,NO_crack,0.21316649
NO_crack/7030-133.jpg,NO_crack,0.33243215
NO_crack/7030-147.jpg,NO_crack,0.17766877
NO_crack/7030-173.jpg,NO_crack,0.11735641
NO_crack/7030-178.jpg,NO_crack,0.15129471
NO_crack/7030-192.jpg,NO_crack,0.43840814
NO_crack/7030-193.jpg,NO_crack,0.043798026
NO_crack/7030-196.jpg,NO_crack,0.25980777
NO_crack/7030-219.jpg,NO_crack,0.12081009
NO_crack/7030-27.jpg,NO_crack,0.2666396
NO_crack/7030-3.jpg,crack,0.87705916
NO_crack/7030-35.jpg,NO_crack,0.3007394
NO_crack/7030-39.jpg,NO_crack,0.15917526
NO_crack/7030-49.jpg,NO_crack,0.23376858
NO_crack/7030-61.jpg,NO_crack,0.31299108
NO_crack/7030-64.jpg,NO_crack,0.22935912
NO_crack/7031-12.jpg,NO_crack,0.15745008
NO_crack/7031-134.jpg,crack,0.92906296
NO_crack/7031-147.jpg,NO_crack,0.088798024
NO_crack/7031-188.jpg,NO_crack,0.1793403
NO_crack/7031-194.jpg,NO_crack,0.4388736
NO_crack/7031-21.jpg,NO_crack,0.36499867
NO_crack/7031-22.jpg,NO_crack,0.3384453
NO_crack/7031-232.jpg,NO_crack,0.12014261
NO_crack/7031-234.jpg,NO_crack,0.17996739
NO_crack/7031-237.jpg,NO_crack,0.108672164
NO_crack/7031-243.jpg,NO_crack,0.33727917
NO_crack/7031-247.jpg,NO_crack,0.20248166
NO_crack/7031-249.jpg,NO_crack,0.3978697
NO_crack/7031-250.jpg,NO_crack,0.59095186
NO_crack/7031-251.jpg,NO_crack,0.036788754
NO_crack/7031-65.jpg,NO_crack,0.25221032
NO_crack/7031-7.jpg,NO_crack,0.22106308
NO_crack/7031-70.jpg,crack,0.9999702
NO_crack/7031-77.jpg,crack,1.0
NO_crack/7031-99.jpg,NO_crack,0.21261044
NO_crack/7032-104.jpg,NO_crack,0.26774198
NO_crack/7032-110.jpg,crack,0.6619285
NO_crack/7032-117.jpg,NO_crack,0.08013181
NO_crack/7032-180.jpg,NO_crack,0.59137046
NO_crack/7032-198.jpg,NO_crack,0.14996924
NO_crack/7032-228.jpg,NO_crack,0.3674533
NO_crack/7032-245.jpg,crack,1.0
NO_crack/7032-4.jpg,NO_crack,0.37575108
NO_crack/7032-45.jpg,crack,0.89896846
NO_crack/7032-48.jpg,NO_crack,0.11122242
NO_crack/7032-54.jpg,NO_crack,0.34008223
NO_crack/7032-73.jpg,NO_crack,0.34923944
NO_crack/7032-83.jpg,NO_crack,0.43875217
NO_crack/7032-91.jpg,NO_crack,0.37287876
NO_crack/7032-92.jpg,crack,0.99942255
NO_crack/7032-94.jpg,crack,1.0
NO_crack/7033-12.jpg,crack,1.0
NO_crack/7033-128.jpg,crack,0.98158216
NO_crack/7033-143.jpg,NO_crack,0.40081856
NO_crack/7033-166.jpg,NO_crack,0.21808223
NO_crack/7033-17.jpg,NO_crack,0.374294
NO_crack/7033-18.jpg,NO_crack,0.28524905
NO_crack/7033-226.jpg,NO_crack,0.19656293
NO_crack/7033-229.jpg,NO_crack,0.1388711
NO_crack/7033-33.jpg,NO_crack,0.34338197
NO_crack/7033-46.jpg,NO_crack,0.5191527
NO_crack/7033-73.jpg,NO_crack,0.017031621
NO_crack/7033-78.jpg,crack,0.9999919
NO_crack/7033-79.jpg,crack,0.87937665
NO_crack/7033-8.jpg,NO_crack,0.38909113
NO_crack/7033-81.jpg,NO_crack,0.15149598
NO_crack/7034-127.jpg,crack,1.0
NO_crack/7034-138.jpg,NO_crack,0.17298572
NO_crack/7034-220.jpg,crack,0.63888186
NO_crack/7034-224.jpg,NO_crack,0.292168
NO_crack/7034-247.jpg,crack,0.91762626
NO_crack/7034-30.jpg,NO_crack,0.3611175
NO_crack/7034-46.jpg,NO_crack,0.37468544
NO_crack/7034-55.jpg,crack,1.0
NO_crack/7034-90.jpg,NO_crack,0.24086566
NO_crack/7035-124.jpg,NO_crack,0.38970459
NO_crack/7035-137.jpg,crack,0.6310377
NO_crack/7035-139.jpg,NO_crack,0.34153256
NO_crack/7035-140.jpg,NO_crack,0.24695817
NO_crack/7035-143.jpg,NO_crack,0.58822566
NO_crack/7035-161.jpg,NO_crack,0.1729798
NO_crack/7035-166.jpg,NO_crack,0.010305152
NO_crack/7035-176.jpg,NO_crack,0.011581222
NO_crack/7035-193.jpg,NO_crack,0.42921707
NO_crack/7035-205.jpg,crack,0.9999994
NO_crack/7035-208.jpg,NO_crack,0.08913159
NO_crack/7035-223.jpg,NO_crack,0.042378627
NO_crack/7035-231.jpg,crack,0.99710375
NO_crack/7035-3.jpg,crack,1.0
NO_crack/7035-55.jpg,NO_crack,0.43445644
NO_crack/7035-86.jpg,crack,1.0
NO_crack/7035-88.jpg,NO_crack,0.18696478
NO_crack/7036-108.jpg,NO_crack,0.5870962
NO_crack/7036-124.jpg,NO_crack,0.3440146
NO_crack/7036-128.jpg,NO_crack,0.4142259
NO_crack/7036-150.jpg,crack,0.99999964
NO_crack/7036-153.jpg,crack,0.99957925
NO_crack/7036-179.jpg,NO_crack,0.30532157
NO_crack/7036-213.jpg,NO_crack,0.4073858
NO_crack/7036-224.jpg,NO_crack,0.49472556
NO_crack/7036-231.jpg,NO_crack,0.14329463
NO_crack/7036-246.jpg,NO_crack,0.09151306
NO_crack/7036-40.jpg,NO_crack,0.11576787
NO_crack/7036-53.jpg,NO_crack,0.47375482
NO_crack/7036-54.jpg,NO_crack,0.34353262
NO_crack/7036-63.jpg,crack,0.8380331
NO_crack/7036-66.jpg,NO_crack,0.10054662
NO_crack/7037-110.jpg,NO_crack,0.2255198
NO_crack/7037-122.jpg,NO_crack,0.47533017
NO_crack/7037-189.jpg,crack,0.9916019
NO_crack/7037-222.jpg,NO_crack,0.38932896
NO_crack/7037-232.jpg,NO_crack,0.18230423
